fullName,games_played,total_points,avg_points,total_rebounds,avg_rebounds,total_assists,avg_assists,avg_fg_percentage,avg_three_pt_percentage,avg_ft_percentage,avg_minutes,total_steals,total_blocks,total_turnovers
Craig Sword,6,6.0,1.0,0.0,0.0,1.0,0.16666666666666666,0.125,0.0,0.0,6.0,4.0,0.0,1.0
Cristiano Felicio,445,1227.0,2.769751693002257,1139.0,2.5711060948081266,202.0,0.45598194130925507,0.306841986455982,0.002257336343115124,0.20674943566591422,13.487719298245613,91.0,66.0,191.0
Cui Yongxi,22,9.0,0.4090909090909091,5.0,0.22727272727272727,0.0,0.0,0.025772727272727277,0.022727272727272728,0.045454545454545456,3.162857142857143,0.0,0.0,1.0
Cuonzo Martin,14,9.0,0.6428571428571429,3.0,0.21428571428571427,3.0,0.21428571428571427,0.16664285714285715,0.21428571428571427,0.0,4.285714285714286,1.0,0.0,2.0
Curtis Borchardt,111,297.0,2.675675675675676,315.0,2.8378378378378377,69.0,0.6216216216216216,0.31844144144144143,0.0,0.2872072072072072,11.91578947368421,15.0,53.0,77.0
Curtis Jerrells,13,56.0,4.3076923076923075,14.0,1.0769230769230769,25.0,1.9230769230769231,0.311,0.15384615384615385,0.28846153846153844,14.384615384615385,9.0,1.0,22.0
Curtis Jones,30,47.0,1.5666666666666667,14.0,0.4666666666666667,17.0,0.5666666666666667,0.1293,0.07886666666666667,0.05,8.250666666666667,6.0,1.0,2.0
Curtis Kitchen,14,11.0,0.7857142857142857,15.0,1.0714285714285714,1.0,0.07142857142857142,0.25,0.0,0.05357142857142857,3.857142857142857,2.0,5.0,0.0
Curtis Perry,533,5080.0,9.53095684803002,4546.0,8.529080675422138,963.0,1.8067542213883678,0.42904502814258916,0.0,0.45275046904315197,27.75422138836773,318.0,281.0,63.0
Curtis Rowe,619,7199.0,11.630048465266558,3974.0,6.420032310177706,874.0,1.4119547657512117,0.41140549273021,0.0,0.5150775444264943,24.97253634894992,93.0,90.0,106.0
Curtis Sumpter,2,2.0,1.0,1.0,0.5,0.0,0.0,0.25,0.0,0.0,7.0,1.0,0.0,0.0
Cuttino Mobley,840,12599.0,14.998809523809523,3057.0,3.6392857142857142,2145.0,2.5535714285714284,0.4032559523809524,0.3210678571428571,0.6515297619047619,36.13425345043915,923.0,334.0,1615.0
D'Angelo Russell,796,12329.0,15.508176100628932,2412.0,3.0339622641509436,4093.0,5.148427672955975,0.385685534591195,0.3109823899371069,0.5260779874213837,28.63661705006766,770.0,235.0,1889.0
D'Moi Hodge,20,41.0,2.05,9.0,0.45,6.0,0.3,0.15495,0.10994999999999999,0.075,7.75,7.0,3.0,3.0
D'Vauntes Smith-Rivera,4,0.0,0.0,1.0,0.25,1.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D'or Fischer,5,17.0,3.4,9.0,1.8,1.0,0.2,0.187,0.0,0.4,13.8,0.0,4.0,3.0
D.J. Augustin,1190,10229.0,8.603027754415475,1979.0,1.6644238856181666,4160.0,3.4987384356602185,0.35230866274179984,0.30858957106812446,0.5229764507989907,22.802197802197803,642.0,36.0,1623.0
D.J. Carton,22,36.0,1.6363636363636365,18.0,0.8181818181818182,16.0,0.7272727272727273,0.20345454545454544,0.03786363636363636,0.2727272727272727,9.385,6.0,0.0,9.0
D.J. Kennedy,16,25.0,1.6666666666666667,18.0,1.2,11.0,0.7333333333333333,0.1528,0.06666666666666667,0.11113333333333333,13.375,10.0,0.0,9.0
D.J. Wilson,315,762.0,2.426751592356688,531.0,1.6910828025477707,131.0,0.4171974522292994,0.1755796178343949,0.12671019108280254,0.10084713375796178,11.568965517241379,43.0,51.0,99.0
DJ Mbenga,529,577.0,1.0907372400756143,492.0,0.9300567107750473,55.0,0.10396975425330812,0.18337051039697544,0.0,0.07844990548204159,6.76510067114094,51.0,186.0,131.0
DJ Rodman,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
DJ Stephens,39,74.0,1.8974358974358974,36.0,0.9230769230769231,5.0,0.1282051282051282,0.20146153846153847,0.03205128205128205,0.11794871794871795,10.235294117647058,8.0,5.0,14.0
DJ Steward,13,14.0,1.0769230769230769,4.0,0.3076923076923077,8.0,0.6153846153846154,0.1163076923076923,0.05123076923076923,0.0,5.78,1.0,1.0,4.0
DJ Stewart,9,17.0,1.8888888888888888,10.0,1.1111111111111112,1.0,0.1111111111111111,0.20377777777777778,0.2222222222222222,0.05555555555555555,14.8,1.0,1.0,3.0
DJ Strawberry,92,170.0,1.8478260869565217,52.0,0.5652173913043478,53.0,0.5760869565217391,0.14780434782608695,0.060836956521739136,0.09644565217391303,9.58,25.0,11.0,29.0
DJ White,258,893.0,3.4612403100775193,488.0,1.8914728682170543,85.0,0.32945736434108525,0.27326744186046514,0.003875968992248062,0.18468217054263567,14.915032679738562,44.0,67.0,71.0
DaJuan Summers,160,356.0,2.225,116.0,0.725,38.0,0.2375,0.19336875,0.13895,0.1547875,9.666666666666666,25.0,11.0,50.0
DaQuan Jeffries,241,583.0,2.4190871369294604,255.0,1.058091286307054,99.0,0.4107883817427386,0.17612033195020746,0.1163941908713693,0.0782448132780083,14.600229007633587,55.0,37.0,62.0
DaRon Holmes II,67,106.0,1.5820895522388059,45.0,0.6716417910447762,19.0,0.2835820895522388,0.18891044776119403,0.14582089552238806,0.07462686567164178,7.597604166666667,1.0,6.0,13.0
Daequan Cook,506,2522.0,4.984189723320158,834.0,1.6482213438735178,290.0,0.5731225296442688,0.24100988142292493,0.22259881422924901,0.14239130434782607,17.238805970149254,152.0,52.0,230.0
Daeqwon Plowden,69,429.0,6.217391304347826,127.0,1.8405797101449275,48.0,0.6956521739130435,0.27620289855072466,0.19715942028985506,0.30918840579710144,20.209,27.0,11.0,35.0
Dagan Yivzori,4,25.0,12.5,3.0,1.5,1.0,0.5,0.4325,0.4375,0.0,,1.0,0.0,4.0
Dagan Yivzuri,6,19.0,4.75,7.0,1.75,5.0,1.25,0.17525,0.14175000000000001,0.2,21.333333333333332,2.0,0.0,4.0
Dahntay Jones,885,3993.0,4.516968325791855,1282.0,1.4502262443438914,622.0,0.7036199095022625,0.3113676470588236,0.09108031674208145,0.3477285067873303,14.653491436100131,315.0,162.0,604.0
Dain Dainja,6,9.0,1.5,4.0,0.6666666666666666,0.0,0.0,0.2778333333333333,0.0,0.16666666666666666,7.675,0.0,0.0,3.0
Dairis Bertans,15,53.0,3.533333333333333,12.0,0.8,10.0,0.6666666666666666,0.25253333333333333,0.28586666666666666,0.06666666666666667,13.692307692307692,2.0,0.0,3.0
Daishen Nix,191,396.0,2.073298429319372,160.0,0.837696335078534,205.0,1.0732984293193717,0.18092146596858638,0.13424083769633507,0.1157696335078534,11.915272727272727,57.0,8.0,139.0
Dajuan Wagner,132,1040.0,7.878787878787879,153.0,1.1590909090909092,206.0,1.5606060606060606,0.27417424242424243,0.23587878787878788,0.330719696969697,21.110091743119266,71.0,14.0,146.0
Dakarai Tucker,3,47.0,15.666666666666666,9.0,3.0,5.0,1.6666666666666667,0.36599999999999994,0.28833333333333333,0.3333333333333333,,5.0,1.0,2.0
Dakari Johnson,89,64.0,0.7272727272727273,44.0,0.5,9.0,0.10227272727272728,0.12329545454545454,0.0,0.0528409090909091,5.0,6.0,9.0,6.0
Dakota Mathias,30,63.0,2.1,13.0,0.43333333333333335,16.0,0.5333333333333333,0.13633333333333333,0.12443333333333334,0.08889999999999999,9.0,3.0,4.0,5.0
Dalano Banton,327,1640.0,5.015290519877676,545.0,1.6666666666666667,483.0,1.4770642201834863,0.2677798165137614,0.12474617737003059,0.2534556574923547,13.865560053981108,133.0,91.0,272.0
Dale Davis,1383,9621.0,6.956616052060737,9734.0,7.038322487346348,1069.0,0.7729573391178597,0.4372198120028922,0.0,0.3343998553868402,26.583535108958838,772.0,1403.0,1248.0
Dale Ellis,1309,20013.0,15.288770053475936,4474.0,3.4178762414056534,1840.0,1.4056531703590527,0.44238044308632546,0.3442192513368984,0.521488922841864,28.59282371294852,1023.0,197.0,1869.0
Dale Schlueter,603,3169.0,5.255389718076286,2931.0,4.8606965174129355,874.0,1.449419568822554,0.39360033167495856,0.0,0.3844776119402985,14.804311774461029,23.0,21.0,15.0
Dale Wilkinson,14,26.0,1.8571428571428572,4.0,0.2857142857142857,4.0,0.2857142857142857,0.2112857142857143,0.0,0.07142857142857142,4.357142857142857,0.0,0.0,4.0
Dalen Terry,328,869.0,2.649390243902439,432.0,1.3170731707317074,324.0,0.9878048780487805,0.26040548780487804,0.1311890243902439,0.14217682926829267,11.07804081632653,132.0,64.0,143.0
Dalibor Bagaric,156,251.0,1.608974358974359,238.0,1.5256410256410255,37.0,0.23717948717948717,0.1817051282051282,0.0,0.15292948717948718,9.694736842105263,29.0,43.0,72.0
Dallas Comegys,142,856.0,6.028169014084507,452.0,3.183098591549296,95.0,0.6690140845070423,0.3716901408450704,0.0,0.4087394366197183,15.78169014084507,78.0,133.0,201.0
Dallas Lauderdale,11,1.0,0.09090909090909091,2.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.045454545454545456,2.25,0.0,1.0,0.0
Dalton Knecht,187,1083.0,5.791443850267379,340.0,1.8181818181818181,110.0,0.5882352941176471,0.33093582887700534,0.24477005347593583,0.19149197860962566,15.46456375838926,42.0,24.0,76.0
Damen Bell-Holter,3,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,1.0
Damian Jones,494,1491.0,3.0304878048780486,973.0,1.9776422764227641,219.0,0.4451219512195122,0.3292865853658537,0.04539227642276422,0.20284756097560977,12.67398119122257,103.0,203.0,202.0
Damian Lillard,1123,25446.0,22.78066248880931,4319.0,3.8666069829901524,6744.0,6.0376007162041185,0.3991602506714414,0.3283867502238138,0.7841190689346463,35.33269902912621,1015.0,299.0,2910.0
Damian Martin,2,0.0,0.0,2.0,2.0,3.0,3.0,0.0,0.0,0.0,,0.0,0.0,0.0
Damien Inglis,67,59.0,0.8805970149253731,46.0,0.6865671641791045,11.0,0.16417910447761194,0.08474626865671642,0.029850746268656716,0.055432835820895525,8.652173913043478,7.0,5.0,13.0
Damien Wilkins,773,4147.0,5.364812419146184,1560.0,2.0181112548512288,862.0,1.1151358344113842,0.3186843467011643,0.12520439844760672,0.33312548512289775,18.37308868501529,492.0,143.0,606.0
Damion Baugh,26,109.0,4.1923076923076925,51.0,1.9615384615384615,56.0,2.1538461538461537,0.19276923076923075,0.11126923076923076,0.17307692307692307,23.280625,15.0,2.0,31.0
Damion James,84,290.0,3.4523809523809526,243.0,2.892857142857143,51.0,0.6071428571428571,0.2835357142857143,0.011904761904761904,0.2593333333333333,14.818181818181818,37.0,27.0,61.0
Damion Lee,472,2675.0,5.6673728813559325,1102.0,2.3347457627118646,452.0,0.9576271186440678,0.3099703389830509,0.2385699152542373,0.30415254237288136,18.170221606648198,213.0,28.0,273.0
Damir Markota,71,85.0,1.1971830985915493,46.0,0.647887323943662,12.0,0.16901408450704225,0.17643661971830985,0.08074647887323945,0.06690140845070422,6.815789473684211,4.0,1.0,23.0
Damjan Rudez,262,574.0,2.1908396946564888,118.0,0.45038167938931295,117.0,0.44656488549618323,0.20951908396946564,0.18262213740458016,0.05788931297709923,11.429411764705883,35.0,7.0,86.0
Damon Jones,861,4841.0,5.6225319396051106,1225.0,1.4227642276422765,2008.0,2.332171893147503,0.31442044134727065,0.2862973286875726,0.17647502903600465,19.910931174089068,292.0,20.0,615.0
Damon Stoudamire,1015,12467.0,12.282758620689656,3251.0,3.2029556650246307,5699.0,5.614778325123153,0.3661822660098522,0.28657044334975373,0.5302679802955664,32.03979057591623,1000.0,92.0,2187.0
Damone Brown,74,147.0,1.9864864864864864,82.0,1.1081081081081081,29.0,0.3918918918918919,0.17524324324324325,0.04504054054054054,0.1774864864864865,8.962962962962964,7.0,10.0,35.0
Damyean Dotson,301,1675.0,5.620805369127517,567.0,1.9026845637583893,332.0,1.1140939597315436,0.293248322147651,0.22503691275167786,0.21275838926174498,19.444444444444443,115.0,20.0,163.0
Dan Dickau,433,1910.0,4.4110854503464205,448.0,1.0346420323325636,815.0,1.882217090069284,0.2698083140877598,0.17624480369515014,0.2917528868360277,14.906344410876132,178.0,11.0,363.0
Dan Fotu,2,0.0,0.0,4.0,2.0,1.0,0.5,0.0,0.0,0.0,,0.0,0.0,2.0
Dan Gadzuric,753,2684.0,3.5644090305444887,2539.0,3.3718459495351927,226.0,0.300132802124834,0.3192111553784861,0.0,0.18381407702523242,14.2,261.0,479.0,403.0
Dan Godfread,11,13.0,1.1818181818181819,2.0,0.18181818181818182,0.0,0.0,0.2879090909090909,0.0,0.13636363636363635,2.0,1.0,4.0,0.0
Dan Grunfeld,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
Dan Issel,771,15688.0,20.347600518806743,6096.0,7.906614785992218,1950.0,2.529182879377432,0.49840077821011675,0.022697795071335927,0.7614111543450065,31.051880674448768,710.0,414.0,1362.0
Dan Langhi,236,393.0,1.6652542372881356,199.0,0.8432203389830508,39.0,0.1652542372881356,0.17316525423728812,0.03036440677966102,0.0701271186440678,8.894736842105264,30.0,12.0,35.0
Dan Majerle,1102,12376.0,11.23049001814882,4879.0,4.427404718693285,3062.0,2.778584392014519,0.39877949183303085,0.3015843920145191,0.45822867513611615,31.774791473586653,1358.0,412.0,1244.0
Dan McClintock,7,18.0,2.5714285714285716,17.0,2.4285714285714284,1.0,0.14285714285714285,0.2975714285714286,0.0,0.0,9.333333333333334,0.0,2.0,3.0
Dan O'Sullivan,45,80.0,1.7777777777777777,65.0,1.4444444444444444,10.0,0.2222222222222222,0.2654444444444444,0.0,0.17333333333333334,6.6,4.0,5.0,12.0
Dan Roundfield,785,11916.0,15.179617834394904,7607.0,9.69044585987261,1691.0,2.154140127388535,0.463712101910828,0.008917197452229299,0.6435987261146497,31.119745222929936,427.0,1020.0,1366.0
Dan Schayes,1275,9321.0,7.310588235294118,5985.0,4.694117647058824,1372.0,1.076078431372549,0.3901074509803922,0.002156862745098039,0.5212196078431373,19.24109362054681,551.0,874.0,1546.0
Dan Swartz,40,175.0,4.375,33.0,0.825,8.0,0.2,0.1925,0.0,0.47404999999999997,4.275,0.0,0.0,0.0
Dan Tieman,30,34.0,1.1333333333333333,21.0,0.7,4.0,0.13333333333333333,0.14996666666666666,0.0,0.06666666666666667,1.1333333333333333,0.0,0.0,0.0
Dana Barros,929,9038.0,9.728740581270182,1633.0,1.7578040904198062,2865.0,3.083961248654467,0.4183509149623251,0.3453067814854683,0.4164779332615716,22.23015873015873,752.0,46.0,1230.0
Dane Goodwin,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Dane Pineau,6,14.0,2.3333333333333335,13.0,2.1666666666666665,4.0,0.6666666666666666,0.36116666666666664,0.0,0.0,,5.0,1.0,1.0
Dane Suttle,46,272.0,5.913043478260869,49.0,1.065217391304348,48.0,1.0434782608695652,0.42863043478260865,0.0,0.34058695652173915,10.717391304347826,21.0,0.0,32.0
Daniel Anderson,95,347.0,3.6526315789473682,91.0,0.9578947368421052,166.0,1.7473684210526317,0.3680421052631579,0.0,0.2712,11.23157894736842,36.0,3.0,0.0
Daniel Dillon,1,11.0,11.0,4.0,4.0,4.0,4.0,0.5,0.0,0.5,,0.0,0.0,2.0
Daniel Dixon,2,2.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
Daniel Ewing,188,520.0,2.765957446808511,181.0,0.9627659574468085,212.0,1.127659574468085,0.2440851063829787,0.12011702127659575,0.19104787234042553,13.068965517241379,80.0,10.0,130.0
Daniel Gafford,527,4507.0,8.552182163187856,2809.0,5.330170777988615,495.0,0.9392789373814042,0.6229468690702087,0.0,0.457370018975332,19.56299180327869,257.0,751.0,478.0
Daniel Gibson,576,3808.0,6.611111111111111,944.0,1.6388888888888888,938.0,1.6284722222222223,0.3201388888888889,0.30316319444444445,0.3101423611111111,22.38762886597938,293.0,106.0,473.0
Daniel Hamilton,55,98.0,1.9215686274509804,76.0,1.4901960784313726,44.0,0.8627450980392157,0.17543137254901958,0.13070588235294117,0.08333333333333333,9.766666666666667,8.0,1.0,34.0
Daniel Hillel,2,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.5,,0.0,0.0,0.0
Daniel Horton,1,6.0,6.0,1.0,1.0,4.0,4.0,0.25,0.0,1.0,22.0,0.0,0.0,1.0
Daniel Johnson,3,39.0,13.0,12.0,4.0,7.0,2.3333333333333335,0.48533333333333334,0.389,0.7999999999999999,,3.0,1.0,10.0
Daniel Kickert,2,23.0,11.5,14.0,7.0,6.0,3.0,0.4375,0.5415,0.0,,1.0,1.0,6.0
Daniel Koperberg,9,38.0,4.75,36.0,4.5,6.0,0.75,0.418125,0.0,0.15625,,1.0,5.0,19.0
Daniel Nwaelele,3,11.0,3.6666666666666665,5.0,1.6666666666666667,3.0,1.0,0.5833333333333334,0.4166666666666667,0.25,12.333333333333334,1.0,0.0,2.0
Daniel Ochefu,87,43.0,0.4942528735632184,44.0,0.5057471264367817,11.0,0.12643678160919541,0.1074712643678161,0.0,0.005747126436781609,5.580645161290323,10.0,4.0,10.0
Daniel Orton,132,185.0,1.4122137404580153,152.0,1.1603053435114503,30.0,0.22900763358778625,0.1538473282442748,0.0,0.148,10.311475409836065,20.0,37.0,32.0
Daniel Oturu,80,83.0,1.0375,66.0,0.825,11.0,0.1375,0.202975,0.003125,0.06687499999999999,4.804347826086956,4.0,11.0,15.0
Daniel Santiago,217,448.0,2.064516129032258,273.0,1.2580645161290323,38.0,0.17511520737327188,0.24059447004608298,0.0,0.1895115207373272,11.062992125984252,41.0,51.0,93.0
Daniel Theis,590,3241.0,5.511904761904762,2198.0,3.738095238095238,568.0,0.9659863945578231,0.39093367346938773,0.16831802721088435,0.3082431972789116,18.134434968017057,213.0,380.0,370.0
Daniel Trist,2,8.0,4.0,5.0,2.5,0.0,0.0,0.222,0.0,0.0,,1.0,0.0,1.0
Danielzinho Lorio,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Danilo Gallinari,1035,13053.0,12.636011616650533,4109.0,3.977734753146176,1641.0,1.5885769603097772,0.3598160696999032,0.30505614714424006,0.6409864472410455,27.91176470588235,620.0,295.0,1045.0
Daniss Jenkins,131,879.0,6.709923664122138,224.0,1.7099236641221374,347.0,2.648854961832061,0.2834809160305344,0.23654198473282445,0.3644503816793893,18.993202614379083,79.0,21.0,143.0
Danny Ainge,1236,13878.0,11.228155339805825,3208.0,2.5954692556634305,4848.0,3.9223300970873787,0.44544660194174757,0.2735639158576052,0.5086974110032363,26.5,1256.0,148.0,1750.0
Danny Doyle,4,16.0,4.0,6.0,1.5,2.0,0.5,0.51675,0.0,0.4375,5.25,0.0,0.0,0.0
Danny Ferry,1020,6687.0,6.555882352941176,2694.0,2.6411764705882352,1248.0,1.223529411764706,0.38835000000000003,0.2578637254901961,0.30187450980392155,19.128934010152285,400.0,299.0,838.0
Danny Finn,125,877.0,7.016,138.0,1.104,215.0,1.72,0.069328,0.0,0.469632,3.48,0.0,0.0,0.0
Danny Fortson,605,3705.0,6.12396694214876,3250.0,5.371900826446281,301.0,0.4975206611570248,0.3302892561983471,0.003305785123966942,0.4646165289256199,19.058441558441558,186.0,96.0,681.0
Danny Granger,722,10909.0,15.109418282548477,3251.0,4.502770083102493,1251.0,1.7326869806094183,0.38838781163434904,0.3105803324099723,0.644292243767313,30.166070901033972,629.0,533.0,1233.0
Danny Green,1149,8952.0,7.8047079337401915,3499.0,3.050566695727986,1550.0,1.3513513513513513,0.371205754141238,0.33617785527462946,0.22646033129904097,24.20754716981132,1085.0,782.0,1022.0
Danny Manning,999,12995.0,13.008008008008009,4817.0,4.821821821821822,2143.0,2.145145145145145,0.4588838838838839,0.029845845845845844,0.5198728728728729,27.19222462203024,1042.0,783.0,1929.0
Danny Vranes,525,2664.0,5.074285714285714,2058.0,3.92,606.0,1.1542857142857144,0.42932,0.0038095238095238095,0.29379238095238097,20.64952380952381,322.0,266.0,530.0
Danny Wolf,66,533.0,8.075757575757576,292.0,4.424242424242424,139.0,2.106060606060606,0.3485909090909091,0.2700606060606061,0.38565151515151513,20.235666666666667,31.0,32.0,80.0
Danny Young,627,2841.0,4.5311004784688995,773.0,1.2328548644338118,1793.0,2.8596491228070176,0.3971499202551834,0.17304306220095694,0.30597129186602867,16.30622009569378,540.0,41.0,509.0
Dante Cunningham,850,4459.0,5.264462809917355,2914.0,3.4403778040141675,540.0,0.6375442739079102,0.400185360094451,0.10182290436835892,0.21433293978748524,20.03598971722365,498.0,363.0,399.0
Dante Exum,433,2282.0,5.294663573085847,705.0,1.6357308584686774,842.0,1.9535962877030162,0.34934570765661255,0.24168909512761022,0.28088631090487237,17.289322916666666,158.0,59.0,449.0
Danté Exum,7,42.0,8.4,9.0,1.8,26.0,5.2,0.515,0.6668000000000001,0.5,,0.0,5.0,5.0
Danuel House Jr.,437,2461.0,5.657471264367816,1066.0,2.4505747126436783,373.0,0.8574712643678161,0.30929195402298854,0.23358850574712645,0.3112275862068966,20.59011627906977,192.0,107.0,245.0
Danuel Jr.,1,8.0,8.0,6.0,6.0,2.0,2.0,0.571,0.0,0.0,,1.0,1.0,2.0
Darington Hobson,11,10.0,0.9090909090909091,7.0,0.6363636363636364,11.0,1.0,0.12727272727272726,0.0,0.0,10.857142857142858,0.0,0.0,6.0
Dario Saric,746,5649.0,7.592741935483871,2881.0,3.872311827956989,1026.0,1.3790322580645162,0.308880376344086,0.2323037634408602,0.40476344086021504,21.591327272727273,311.0,107.0,788.0
Dario Šarić,2,12.0,12.0,3.0,3.0,0.0,0.0,0.625,0.0,1.0,,1.0,0.0,2.0
Darion Atkins,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
Dariq Whitehead,53,223.0,4.288461538461538,60.0,1.1538461538461537,25.0,0.4807692307692308,0.17538461538461542,0.17482692307692307,0.0929423076923077,14.549090909090909,10.0,3.0,28.0
Darius Bazley,311,2342.0,7.530546623794212,1413.0,4.543408360128617,325.0,1.045016077170418,0.33992282958199355,0.2352829581993569,0.329540192926045,22.653846153846153,156.0,195.0,327.0
Darius Brown,6,0.0,0.0,1.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0
Darius Days,17,33.0,1.9411764705882353,21.0,1.2352941176470589,4.0,0.23529411764705882,0.3109411764705882,0.15688235294117647,0.14705882352941177,5.8,4.0,2.0,1.0
Darius Garland,498,8757.0,17.619718309859156,1224.0,2.4627766599597587,3079.0,6.195171026156942,0.43113883299798794,0.36230784708249497,0.6398490945674045,32.140656779661015,546.0,57.0,1383.0
Darius Johnson-Odom,26,21.0,0.9130434782608695,12.0,0.5217391304347826,9.0,0.391304347826087,0.1145217391304348,0.08695652173913043,0.021739130434782608,4.2,3.0,0.0,7.0
Darius Miles,515,4709.0,9.143689320388349,2269.0,4.405825242718446,878.0,1.7048543689320388,0.4144660194174757,0.03592038834951456,0.38923300970873786,25.21186440677966,400.0,517.0,940.0
Darius Miller,394,1764.0,4.5115089514066495,491.0,1.2557544757033248,394.0,1.0076726342710998,0.28426598465473146,0.24151150895140663,0.1861918158567775,19.132890365448507,140.0,69.0,193.0
Darius Morris,261,544.0,2.108527131782946,149.0,0.5775193798449613,232.0,0.8992248062015504,0.19437209302325584,0.11362790697674419,0.10063178294573644,10.885350318471337,58.0,4.0,138.0
Darius Rice,8,22.0,2.75,14.0,1.75,2.0,0.25,0.227,0.160625,0.1875,8.625,2.0,1.0,2.0
Darius Songaila,614,3758.0,6.120521172638436,1844.0,3.003257328990228,648.0,1.0553745928338762,0.4267719869706841,0.004885993485342019,0.34767100977198695,17.73731884057971,347.0,113.0,555.0
Darius Washington,34,145.0,4.264705882352941,48.0,1.411764705882353,40.0,1.1764705882352942,0.3207352941176471,0.19608823529411765,0.24111764705882355,10.806451612903226,17.0,0.0,38.0
Darko Milicic,763,3161.0,4.142857142857143,2230.0,2.9226736566186107,472.0,0.6186107470511141,0.27465006553079946,0.0,0.20083617300131062,17.597042513863215,242.0,696.0,667.0
Darnell Hillman,305,2573.0,8.436065573770492,1992.0,6.531147540983606,430.0,1.4098360655737705,0.43779016393442627,0.0,0.4513704918032787,22.678688524590164,187.0,232.0,248.0
Darnell Jackson,258,407.0,1.5775193798449612,270.0,1.0465116279069768,35.0,0.13565891472868216,0.20301162790697674,0.01744186046511628,0.1124031007751938,7.969879518072289,29.0,13.0,67.0
Darnell Lazare,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0
Darnell Mee,43,83.0,1.930232558139535,38.0,0.8837209302325582,20.0,0.46511627906976744,0.22525581395348837,0.0872093023255814,0.12790697674418605,7.511627906976744,19.0,13.0,21.0
Darnell Valentine,646,5713.0,8.843653250773993,1368.0,2.1176470588235294,3247.0,5.026315789473684,0.4090247678018576,0.04360061919504644,0.5612461300309598,23.38544891640867,954.0,62.0,1293.0
Darquavis Tucker,1,17.0,17.0,4.0,4.0,1.0,1.0,0.5,0.0,1.0,,2.0,0.0,1.0
Darrall Imhoff,855,6113.0,7.1497076023391815,5607.0,6.557894736842106,1226.0,1.4339181286549707,0.35412163742690056,0.0,0.4202666666666666,12.304093567251462,0.0,0.0,0.0
Darrell Allums,22,59.0,2.6818181818181817,65.0,2.9545454545454546,25.0,1.1363636363636365,0.35204545454545455,0.0,0.19390909090909092,12.545454545454545,5.0,8.0,23.0
Darrell Armstrong,1002,8159.0,8.142714570858283,2412.0,2.407185628742515,3564.0,3.55688622754491,0.32931536926147703,0.24827345309381238,0.46478742514970056,22.838638858397367,1197.0,106.0,1675.0
Darrell Arthur,744,3688.0,4.9770580296896085,1972.0,2.661268556005398,433.0,0.5843454790823212,0.31968825910931176,0.08233333333333333,0.22776518218623482,17.097517730496453,336.0,331.0,472.0
Darrell Elston,5,5.0,1.0,6.0,1.2,2.0,0.4,0.056999999999999995,0.0,0.1,8.0,1.0,0.0,0.0
Darrell Griffith,802,12948.0,16.144638403990026,2623.0,3.270573566084788,1688.0,2.1047381546134662,0.43899501246882794,0.21941895261845384,0.48451371571072316,27.638403990024937,869.0,243.0,1431.0
Darrell Lockhart,2,4.0,2.0,3.0,1.5,0.0,0.0,0.5,0.0,0.0,7.0,0.0,0.0,2.0
Darrell Walker,754,6566.0,8.708222811671087,3216.0,4.26525198938992,3324.0,4.408488063660477,0.3971100795755968,0.005305039787798408,0.4644058355437666,25.368700265251988,1119.0,231.0,1513.0
Darren Collison,837,9864.0,11.81317365269461,2106.0,2.5221556886227545,3929.0,4.705389221556886,0.4412,0.3058347305389222,0.6167041916167665,28.20423412204234,924.0,115.0,1546.0
Darren Daye,362,2394.0,6.613259668508287,896.0,2.4751381215469612,700.0,1.9337016574585635,0.44853038674033147,0.0055248618784530384,0.4186546961325967,15.414364640883978,203.0,57.0,451.0
Darren Morningstar,23,96.0,4.173913043478261,81.0,3.5217391304347827,15.0,0.6521739130434783,0.4296956521739131,0.0,0.2622608695652174,15.956521739130435,14.0,2.0,19.0
Darren Tillis,124,425.0,3.4274193548387095,314.0,2.532258064516129,42.0,0.3387096774193548,0.33091935483870966,0.0,0.1875,10.129032258064516,19.0,90.0,69.0
Darrick Martin,707,3648.0,5.1598302687411595,623.0,0.8811881188118812,1535.0,2.171145685997171,0.24801555869872702,0.17686845827439887,0.33020933521923623,17.126605504587157,350.0,23.0,652.0
